"","participant","Expra.Code","character","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","corr_ans_num","type","img","task_response.keys","task_response.corr","task_response.rt","condition","recogAcc"
"39",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",1,0,"stimuli/objects/swissarmyknife01a.jpg",3,0,3.6632,1,0
"40",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/lamp04a.jpg",4,1,2.0978,1,1
"41",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/pastaspoon.jpg",4,0,2.9336,0,1
"42",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/fonduefork01.jpg",4,1,2.4476,0,1
"43",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/dishrack.jpg",2,1,3.4215,0,1
"44",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",2,1,"stimuli/objects/expansioncard.jpg",1,0,2.6291,1,1
"45",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/tupperware03a.jpg",NA,0,NA,0,0
"46",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",3,0,"stimuli/objects/surfboard.jpg",4,0,2.8191,1,0
"47",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/electricoutlet.jpg",3,0,2.3792,1,1
"48",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,1,"stimuli/objects/beermug01a.jpg",NA,0,NA,0,1
"49",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/scanner.jpg",NA,0,NA,1,0
"50",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,0,"stimuli/objects/filmnegative.jpg",1,1,1.9482,0,1
"51",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,1,"stimuli/objects/cleaver01.jpg",3,1,3.4964,0,1
"52",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,1,"stimuli/objects/jack.jpg",1,1,1.7905,1,0
"53",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",2,1,"stimuli/objects/fanheater.jpg",NA,0,NA,1,1
"54",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,0,"stimuli/objects/umbrella04.jpg",4,0,1.918,0,0
"55",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/spicerack.jpg",1,1,1.5786,0,0
"56",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",2,1,"stimuli/objects/crocodileclips.jpg",2,1,1.1626,1,1
"57",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,0,"stimuli/objects/minifridge.jpg",1,0,2.0139,1,0
"58",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",2,1,"stimuli/objects/heatpump.jpg",2,1,1.097,1,1
"59",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/funnel.jpg",2,1,1.3493,0,0
"60",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",3,1,"stimuli/objects/lightswitch01.jpg",3,1,1.9464,1,1
"61",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/snowshoe.jpg",4,0,1.8843,1,1
"62",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/shotglass.jpg",2,1,1.4252,0,1
"63",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,0,"stimuli/objects/cookingpot.jpg",1,0,2.1366,1,1
"64",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",3,1,"stimuli/objects/pitcher02b.jpg",3,1,2.9805,0,0
"65",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,0,"stimuli/objects/wiicontroller.jpg",3,0,1.7468,0,0
"66",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",1,0,"stimuli/objects/knifesharpener.jpg",4,0,1.7476,0,0
"67",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",3,1,"stimuli/objects/peeler01.jpg",3,1,1.5962,0,0
"68",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/pot01.jpg",2,1,1.1056,0,1
"69",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/coffeemaker.jpg",2,1,1.1636,0,0
"70",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/spatula04.jpg",1,1,1.3507,0,0
"71",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",2,1,"stimuli/objects/lightbulb01.jpg",2,1,1.3483,1,1
"72",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/cakeplatter.jpg",2,1,1.8483,0,1
"73",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",2,1,"stimuli/objects/alarmsystem.jpg",2,1,2.6184,1,0
"74",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,0,"stimuli/objects/boltcutter.jpg",2,0,0.9469,1,0
"75",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,0,"stimuli/objects/audiocablesplitter.jpg",3,0,1.1809,0,0
"76",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",3,1,"stimuli/objects/ipod.jpg",3,1,1.6976,1,1
"77",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",2,1,"stimuli/objects/radio01.jpg",2,1,1.2376,1,0
"78",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/telephone01b.jpg",1,1,0.905,1,0
"79",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/knife03.jpg",1,1,0.9315,0,1
"80",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",1,1,"stimuli/objects/spatula03.jpg",1,1,1.9177,0,0
"81",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/nintendods.jpg",4,1,1.1974,1,0
"82",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",3,0,"stimuli/objects/avcable.jpg",2,0,1.6365,0,0
"83",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/chocolatefonduedish.jpg",4,1,1.3625,0,0
"84",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,1,"stimuli/objects/walkietalkie.jpg",1,1,1.1144,1,0
"85",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",3,1,"stimuli/objects/djmixer02.jpg",3,1,1.8683,1,1
"86",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/grill.jpg",1,1,0.7673,0,0
"87",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,1,"stimuli/objects/battery02b.jpg",1,1,1.4463,1,0
"88",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/taperecorder.jpg",1,1,0.7676,1,1
"89",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/carantenna.jpg",4,1,1.3119,1,0
"90",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",3,1,"stimuli/objects/lectern01.jpg",3,1,3.0893,1,0
"91",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/ramekin01.jpg",1,1,0.5882,0,0
"92",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/videocamera01a.jpg",4,1,1.0505,1,1
"93",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/kneepad01c.jpg",4,0,1.138,1,0
"94",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/coffeepot03a.jpg",2,1,2.1468,0,0
"95",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/cuttingboard.jpg",4,1,1.6647,0,1
"96",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,0,"stimuli/objects/podium.jpg",2,0,0.9173,1,1
"97",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/saltshaker03a.jpg",4,1,1.7826,0,1
"98",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,0,"stimuli/objects/faxmachine.jpg",3,0,1.571,0,0
"99",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",3,1,"stimuli/objects/cashregister01.jpg",3,1,1.3385,1,0
"100",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,1,"stimuli/objects/coffeemachine.jpg",1,1,1.1447,1,0
"101",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/fork03c.jpg",2,1,1.7197,0,1
"102",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",2,1,"stimuli/objects/chandelier.jpg",2,1,1.9477,1,0
"103",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/bottlecap.jpg",1,1,1.277,0,1
"104",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",2,1,"stimuli/objects/powercable.jpg",2,1,0.9481,1,0
"105",23,277170,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/beachumbrella01.jpg",3,0,1.5511,1,1
"106",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/potatomasher03b.jpg",4,1,1.1297,0,1
"107",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",3,1,"stimuli/objects/walkman.jpg",3,1,1.2055,1,0
"108",23,277170,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/gps.jpg",4,1,1.6314,1,0
"109",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/handmixer01d.jpg",3,0,2.7317,0,0
"110",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/charcoalbarbecue.jpg",2,0,2.0301,0,0
"111",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",3,0,"stimuli/objects/bikepump01.jpg",4,0,1.9887,0,0
"112",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/extensioncord.jpg",1,1,1.381,1,0
"113",23,277170,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,0,"stimuli/objects/fridge.jpg",3,0,1.0039,1,0
"114",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/martiniglass01b.jpg",1,1,1.4283,0,0
"115",23,277170,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",2,0,"stimuli/objects/lawnmower.jpg",1,0,0.7871,0,0
"116",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/carlighter02.jpg",1,1,1.5344,1,0
"117",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,0,"stimuli/objects/caulking.jpg",4,0,1.1482,0,0
"118",23,277170,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",1,0,"stimuli/objects/wateringcan.jpg",3,0,1.7639,0,0
"119",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",3,1,"stimuli/objects/whisk.jpg",3,1,2.9316,0,0
"120",23,277170,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/breadknife.jpg",2,1,0.935,0,0
"121",23,277170,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,1,"stimuli/objects/remotecontrol04.jpg",1,1,0.8682,1,1
"122",23,277170,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/icepack.jpg",2,1,0.8622,0,1
