"","participant","Expra.Code","character","left_categ","centleft_categ","centright_categ","right_categ","corr_ans","corr_ans_num","type","img","task_response.keys","task_response.corr","task_response.rt","condition","recogAcc","trialN"
"43",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",3,0,"stimuli/objects/surfboard.jpg",1,0,1.5113,1,1,22
"44",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/electricoutlet.jpg",4,1,2.6252,1,1,23
"45",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,1,"stimuli/objects/beermug01a.jpg",3,1,3.5768,0,1,24
"46",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/scanner.jpg",4,1,1.4867,1,0,25
"47",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,0,"stimuli/objects/filmnegative.jpg",NA,0,NA,0,0,26
"48",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,1,"stimuli/objects/cleaver01.jpg",3,1,1.7187,0,1,27
"49",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,1,"stimuli/objects/jack.jpg",1,1,2.0798,1,0,28
"50",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",2,1,"stimuli/objects/fanheater.jpg",2,1,2.3305,1,1,29
"51",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",1,0,"stimuli/objects/umbrella04.jpg",4,0,2.6575,0,1,30
"52",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/spicerack.jpg",1,1,1.9954,0,0,31
"53",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",2,1,"stimuli/objects/crocodileclips.jpg",2,1,1.7527,1,1,32
"54",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,0,"stimuli/objects/minifridge.jpg",1,0,2.1742,1,1,33
"55",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",2,1,"stimuli/objects/heatpump.jpg",2,1,1.8942,1,1,34
"56",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/funnel.jpg",2,1,3.1386,0,1,35
"57",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",3,1,"stimuli/objects/lightswitch01.jpg",3,1,3.6128,1,1,36
"58",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/snowshoe.jpg",4,0,3.0917,1,1,37
"59",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/shotglass.jpg",2,1,2.2317,0,1,38
"60",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",3,0,"stimuli/objects/cookingpot.jpg",1,0,2.8072,1,1,39
"61",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",3,1,"stimuli/objects/pitcher02b.jpg",3,1,2.4353,0,1,40
"62",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,0,"stimuli/objects/wiicontroller.jpg",3,0,1.471,0,0,41
"63",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",1,0,"stimuli/objects/knifesharpener.jpg",4,0,2.8906,0,1,42
"64",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",3,1,"stimuli/objects/peeler01.jpg",3,1,2.0738,0,1,43
"65",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/pot01.jpg",2,1,1.5685,0,1,44
"66",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/coffeemaker.jpg",2,1,1.3801,0,1,45
"67",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/spatula04.jpg",2,0,1.5141,0,1,46
"68",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",2,1,"stimuli/objects/lightbulb01.jpg",2,1,1.4904,1,1,47
"69",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/cakeplatter.jpg",2,1,1.6028,0,1,48
"70",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",2,1,"stimuli/objects/alarmsystem.jpg",2,1,1.7092,1,0,49
"71",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,0,"stimuli/objects/boltcutter.jpg",2,0,1.0904,1,1,50
"72",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,0,"stimuli/objects/audiocablesplitter.jpg",3,0,2.2465,0,1,51
"73",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",3,1,"stimuli/objects/ipod.jpg",3,1,2.4691,1,0,52
"74",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",2,1,"stimuli/objects/radio01.jpg",2,1,1.8394,1,0,53
"75",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/telephone01b.jpg",1,1,1.4229,1,1,54
"76",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/knife03.jpg",1,1,1.9524,0,1,55
"77",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",1,1,"stimuli/objects/spatula03.jpg",1,1,1.247,0,1,56
"78",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/nintendods.jpg",4,1,2.3748,1,0,57
"79",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",3,0,"stimuli/objects/avcable.jpg",2,0,1.3236,0,1,58
"80",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/chocolatefonduedish.jpg",4,1,2.4735,0,1,59
"81",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Electronic device & accessory",1,1,"stimuli/objects/walkietalkie.jpg",1,1,1.2689,1,1,60
"82",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",3,1,"stimuli/objects/djmixer02.jpg",3,1,2.6939,1,1,61
"83",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/grill.jpg",1,1,1.4443,0,1,62
"84",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,1,"stimuli/objects/battery02b.jpg",1,1,2.6908,1,0,63
"85",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/taperecorder.jpg",1,1,1.0231,1,0,64
"86",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/carantenna.jpg",4,1,1.8858,1,0,65
"87",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",3,1,"stimuli/objects/lectern01.jpg",3,1,2.0822,1,0,66
"88",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/ramekin01.jpg",1,1,1.3071,0,1,67
"89",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/videocamera01a.jpg",4,1,1.4911,1,1,68
"90",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/kneepad01c.jpg",4,0,1.493,1,0,69
"91",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/coffeepot03a.jpg",2,1,1.733,0,1,70
"92",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/cuttingboard.jpg",4,1,2.2075,0,1,71
"93",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Outdoor activity & sport item",4,0,"stimuli/objects/podium.jpg",2,0,2.368,1,0,72
"94",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/saltshaker03a.jpg",4,1,1.4336,0,1,73
"95",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,0,"stimuli/objects/faxmachine.jpg",3,0,2.524,0,0,74
"96",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",3,1,"stimuli/objects/cashregister01.jpg",3,1,1.7299,1,0,75
"97",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",1,1,"stimuli/objects/coffeemachine.jpg",1,1,1.7748,1,1,76
"98",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",2,1,"stimuli/objects/fork03c.jpg",2,1,1.3897,0,1,77
"99",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",2,1,"stimuli/objects/chandelier.jpg",2,1,2.3112,1,1,78
"100",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/bottlecap.jpg",1,1,1.6862,0,0,79
"101",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",2,1,"stimuli/objects/powercable.jpg",2,1,1.2856,1,1,80
"102",11,NA,"stimuli/m_orange.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/beachumbrella01.jpg",3,0,2.0633,1,1,81
"103",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/potatomasher03b.jpg",4,1,2.0776,0,1,82
"104",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Electronic device & accessory",3,1,"stimuli/objects/walkman.jpg",3,1,2.1879,1,0,83
"105",11,NA,"stimuli/m_orange.jpg","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","Electronic device & accessory",4,1,"stimuli/objects/gps.jpg",4,1,2.2008,1,1,84
"106",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Kitchen & utensil",4,1,"stimuli/objects/handmixer01d.jpg",4,1,2.0857,0,1,85
"107",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","Outdoor activity & sport item",1,0,"stimuli/objects/charcoalbarbecue.jpg",2,0,1.6307,0,0,86
"108",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Outdoor activity & sport item",3,0,"stimuli/objects/bikepump01.jpg",4,0,2.1353,0,1,87
"109",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/extensioncord.jpg",1,1,1.5361,1,1,88
"110",11,NA,"stimuli/m_orange.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,0,"stimuli/objects/fridge.jpg",3,0,2.1744,1,0,89
"111",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","Kitchen & utensil",1,1,"stimuli/objects/martiniglass01b.jpg",4,0,2.1079,0,1,90
"112",11,NA,"stimuli/m_black.jpg","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",2,0,"stimuli/objects/lawnmower.jpg",1,0,1.3399,0,1,91
"113",11,NA,"stimuli/m_orange.jpg","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","Electronic device & accessory",1,1,"stimuli/objects/carlighter02.jpg",1,1,1.9454,1,0,92
"114",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/Kitchen & utensil.png","Hand labour tool & accessory",3,0,"stimuli/objects/caulking.jpg",4,0,2.007,0,1,93
"115",11,NA,"stimuli/m_black.jpg","stimuli/Hand labour tool & accessory.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Outdoor activity & sport item.png","Hand labour tool & accessory",1,0,"stimuli/objects/wateringcan.jpg",3,0,1.6272,0,1,94
"116",11,NA,"stimuli/m_black.jpg","stimuli/Outdoor activity & sport item.png","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","Kitchen & utensil",3,1,"stimuli/objects/whisk.jpg",3,1,1.6531,0,1,95
"117",11,NA,"stimuli/m_black.jpg","stimuli/Electronic device & accessory.png","stimuli/Kitchen & utensil.png","stimuli/Hand labour tool & accessory.png","stimuli/Outdoor activity & sport item.png","Kitchen & utensil",2,1,"stimuli/objects/breadknife.jpg",2,1,1.4202,0,1,96
